No.,Time,Source,Destination,Protocol,Length,SrcPort,DstPort,Flags,Seq,Ack,Win,Len,MSS,Direction,TransID,UnitID,FuncCode,FuncDesc,Other Protocol Details
1842,101.381523,192.168.1.100,192.168.1.104,SMB,114,,,,,,,,,,,,,,Tree Connect AndX Response
1843,101.381715,192.168.1.104,192.168.1.100,LANMAN,176,,,,,,,,,,,,,,"NetServerEnum2 Request, Domain Enum"
1844,101.382635,192.168.1.100,192.168.1.104,LANMAN,164,,,,,,,,,,,,,,NetServerEnum2 Response
1845,101.38284,192.168.1.104,192.168.1.100,SMB,97,,,,,,,,,,,,,,Logoff AndX Request
1846,101.383524,192.168.1.100,192.168.1.104,SMB,97,,,,,,,,,,,,,,Logoff AndX Response
1847,101.383665,192.168.1.104,192.168.1.100,SMB,93,,,,,,,,,,,,,,Tree Disconnect Request
1848,101.384522,192.168.1.100,192.168.1.104,SMB,93,,,,,,,,,,,,,,Tree Disconnect Response
1849,101.384778,192.168.1.104,192.168.1.100,TCP,54,1045,139,"FIN, ACK",1766,1546,64158,0,,,,,,,
1850,101.38553,192.168.1.100,192.168.1.104,TCP,54,139,1045,"FIN, ACK",1546,1767,63936,0,,,,,,,
1851,101.385611,192.168.1.104,192.168.1.100,TCP,54,1045,139,ACK,1767,1547,64158,0,,,,,,,
1852,101.734166,192.168.1.100,192.168.1.255,BROWSER,243,,,,,,,,,,,,,,"Local Master Announcement MTU-61A79467232, Workstation, Server, NT Workstation, Master Browser"
1853,110.000153,192.168.1.100,192.168.1.101,TCP,62,3407,502,SYN,0,,64240,0,1460,,,,,,
1854,110.00036,192.168.1.101,192.168.1.100,TCP,62,502,3407,"SYN, ACK",0,1,64240,0,1460,,,,,,
1855,110.00048,192.168.1.100,192.168.1.101,TCP,54,3407,502,ACK,1,1,64240,0,,,,,,,
1856,110.001053,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2599,1,3,Read Holding Registers,
1857,110.001617,192.168.1.100,192.168.1.102,TCP,62,3408,502,SYN,0,,64240,0,1460,,,,,,
1858,110.001804,192.168.1.102,192.168.1.100,TCP,62,502,3408,"SYN, ACK",0,1,64240,0,1460,,,,,,
1859,110.001918,192.168.1.100,192.168.1.102,TCP,54,3408,502,ACK,1,1,64240,0,,,,,,,
1860,110.002,192.168.1.101,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2599,1,3,Read Holding Registers,
1861,110.002476,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2626,1,3,Read Holding Registers,
1862,110.003073,VMware_ee:b7:84,Broadcast,ARP,42,,,,,,,,,,,,,,Who has 192.168.1.104? Tell 192.168.1.100
1863,110.003299,VMware_3c:11:3f,VMware_ee:b7:84,ARP,42,,,,,,,,,,,,,,192.168.1.104 is at 00:0c:29:3c:11:3f
1864,110.0034,192.168.1.100,192.168.1.104,TCP,62,3409,502,SYN,0,,64240,0,1460,,,,,,
1865,110.003409,192.168.1.102,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2626,1,3,Read Holding Registers,
1866,110.003546,192.168.1.104,192.168.1.100,TCP,62,502,3409,"SYN, ACK",0,1,64240,0,1460,,,,,,
1867,110.003658,192.168.1.100,192.168.1.104,TCP,54,3409,502,ACK,1,1,64240,0,,,,,,,
1868,110.00418,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2630,1,3,Read Holding Registers,
1869,110.004872,192.168.1.100,192.168.1.105,TCP,62,3410,502,SYN,0,,64240,0,1460,,,,,,
1870,110.005027,192.168.1.105,192.168.1.100,TCP,62,502,3410,"SYN, ACK",0,1,64240,0,1460,,,,,,
1871,110.005061,192.168.1.104,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2630,1,3,Read Holding Registers,
1872,110.005167,192.168.1.100,192.168.1.105,TCP,54,3410,502,ACK,1,1,64240,0,,,,,,,
1873,110.005654,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2581,1,3,Read Holding Registers,
1874,110.00631,192.168.1.100,192.168.1.106,TCP,62,3411,502,SYN,0,,64240,0,1460,,,,,,
1875,110.006462,192.168.1.106,192.168.1.100,TCP,62,502,3411,"SYN, ACK",0,1,64240,0,1460,,,,,,
1876,110.006598,192.168.1.100,192.168.1.106,TCP,54,3411,502,ACK,1,1,64240,0,,,,,,,
1877,110.006613,192.168.1.105,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2581,1,3,Read Holding Registers,
1878,110.00713,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2627,1,3,Read Holding Registers,
1879,110.007922,192.168.1.100,192.168.1.101,TCP,54,3407,502,"FIN, ACK",13,18,64223,0,,,,,,,
1880,110.007979,192.168.1.106,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2627,1,3,Read Holding Registers,
1881,110.008099,192.168.1.101,192.168.1.100,TCP,54,502,3407,ACK,18,14,64228,0,,,,,,,
1882,110.008378,192.168.1.101,192.168.1.100,TCP,54,502,3407,"FIN, ACK",18,14,64228,0,,,,,,,
1883,110.008476,192.168.1.100,192.168.1.101,TCP,54,3407,502,ACK,14,19,64223,0,,,,,,,
1884,110.009151,192.168.1.100,192.168.1.101,TCP,62,3412,502,SYN,0,,64240,0,1460,,,,,,
1885,110.009286,192.168.1.101,192.168.1.100,TCP,62,502,3412,"SYN, ACK",0,1,64240,0,1460,,,,,,
1886,110.009817,192.168.1.100,192.168.1.102,TCP,54,3408,502,"FIN, ACK",13,18,64223,0,,,,,,,
1887,110.009927,192.168.1.100,192.168.1.101,TCP,54,3412,502,ACK,1,1,64240,0,,,,,,,
1888,110.009985,192.168.1.102,192.168.1.100,TCP,54,502,3408,ACK,18,14,64228,0,,,,,,,
1889,110.010248,192.168.1.102,192.168.1.100,TCP,54,502,3408,"FIN, ACK",18,14,64228,0,,,,,,,
1890,110.010403,192.168.1.100,192.168.1.102,TCP,54,3408,502,ACK,14,19,64223,0,,,,,,,
1891,110.010991,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2600,1,2,Read Discrete Inputs,
1892,110.011511,192.168.1.100,192.168.1.102,TCP,62,3413,502,SYN,0,,64240,0,1460,,,,,,
1893,110.011652,192.168.1.102,192.168.1.100,TCP,62,502,3413,"SYN, ACK",0,1,64240,0,1460,,,,,,
1894,110.011816,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2600,1,2,Read Discrete Inputs,
1895,110.01194,192.168.1.100,192.168.1.102,TCP,54,3413,502,ACK,1,1,64240,0,,,,,,,
1896,110.012404,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2627,1,2,Read Discrete Inputs,
1897,110.012884,192.168.1.100,192.168.1.104,TCP,54,3409,502,"FIN, ACK",13,18,64223,0,,,,,,,
1898,110.013062,192.168.1.104,192.168.1.100,TCP,54,502,3409,ACK,18,14,64228,0,,,,,,,
1899,110.013228,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2627,1,2,Read Discrete Inputs,
1900,110.013341,192.168.1.104,192.168.1.100,TCP,54,502,3409,"FIN, ACK",18,14,64228,0,,,,,,,
1901,110.013643,192.168.1.100,192.168.1.104,TCP,62,3414,502,SYN,0,,64240,0,1460,,,,,,
1902,110.013794,192.168.1.100,192.168.1.104,TCP,54,3409,502,ACK,14,19,64223,0,,,,,,,
1903,110.013798,192.168.1.104,192.168.1.100,TCP,62,502,3414,"SYN, ACK",0,1,64240,0,1460,,,,,,
1904,110.013949,192.168.1.100,192.168.1.104,TCP,54,3414,502,ACK,1,1,64240,0,,,,,,,
1905,110.014855,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2631,1,2,Read Discrete Inputs,
1906,110.015472,192.168.1.100,192.168.1.105,TCP,54,3410,502,"FIN, ACK",13,18,64223,0,,,,,,,
1907,110.015645,192.168.1.105,192.168.1.100,TCP,54,502,3410,ACK,18,14,64228,0,,,,,,,
1908,110.015693,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2631,1,2,Read Discrete Inputs,
1909,110.015938,192.168.1.105,192.168.1.100,TCP,54,502,3410,"FIN, ACK",18,14,64228,0,,,,,,,
1910,110.01606,192.168.1.100,192.168.1.105,TCP,54,3410,502,ACK,14,19,64223,0,,,,,,,
1911,110.016632,192.168.1.100,192.168.1.105,TCP,62,3415,502,SYN,0,,64240,0,1460,,,,,,
1912,110.016788,192.168.1.105,192.168.1.100,TCP,62,502,3415,"SYN, ACK",0,1,64240,0,1460,,,,,,
1913,110.016902,192.168.1.100,192.168.1.105,TCP,54,3415,502,ACK,1,1,64240,0,,,,,,,
1914,110.017345,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2582,1,2,Read Discrete Inputs,
1915,110.018024,192.168.1.100,192.168.1.103,TCP,62,3416,502,SYN,0,,64240,0,1460,,,,,,
1916,110.018155,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2582,1,2,Read Discrete Inputs,
1917,110.018185,192.168.1.103,192.168.1.100,TCP,62,502,3416,"SYN, ACK",0,1,64240,0,1460,,,,,,
1918,110.01854,192.168.1.100,192.168.1.106,TCP,54,3411,502,"FIN, ACK",13,18,64223,0,,,,,,,
1919,110.01865,192.168.1.100,192.168.1.103,TCP,54,3416,502,ACK,1,1,64240,0,,,,,,,
1920,110.01871,192.168.1.106,192.168.1.100,TCP,54,502,3411,ACK,18,14,64228,0,,,,,,,
1921,110.018978,192.168.1.106,192.168.1.100,TCP,54,502,3411,"FIN, ACK",18,14,64228,0,,,,,,,
1922,110.019074,192.168.1.100,192.168.1.106,TCP,54,3411,502,ACK,14,19,64223,0,,,,,,,
1923,110.019766,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2613,1,3,Read Holding Registers,
1924,110.02025,192.168.1.100,192.168.1.106,TCP,62,3417,502,SYN,0,,64240,0,1460,,,,,,
1925,110.020393,192.168.1.106,192.168.1.100,TCP,62,502,3417,"SYN, ACK",0,1,64240,0,1460,,,,,,
1926,110.020584,192.168.1.103,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2613,1,3,Read Holding Registers,
1927,110.020715,192.168.1.100,192.168.1.106,TCP,54,3417,502,ACK,1,1,64240,0,,,,,,,
1928,110.021236,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2628,1,2,Read Discrete Inputs,
1929,110.021578,192.168.1.100,192.168.1.101,TCP,54,3412,502,"FIN, ACK",13,11,64230,0,,,,,,,
1930,110.021791,192.168.1.101,192.168.1.100,TCP,54,502,3412,ACK,11,14,64228,0,,,,,,,
1931,110.022054,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2628,1,2,Read Discrete Inputs,
1932,110.022088,192.168.1.101,192.168.1.100,TCP,54,502,3412,"FIN, ACK",11,14,64228,0,,,,,,,
1933,110.022358,192.168.1.100,192.168.1.101,TCP,62,3418,502,SYN,0,,64240,0,1460,,,,,,
1934,110.022452,192.168.1.100,192.168.1.101,TCP,54,3412,502,ACK,14,12,64230,0,,,,,,,
1935,110.022528,192.168.1.101,192.168.1.100,TCP,62,502,3418,"SYN, ACK",0,1,64240,0,1460,,,,,,
1936,110.02263,192.168.1.100,192.168.1.101,TCP,54,3418,502,ACK,1,1,64240,0,,,,,,,
1937,110.023349,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2601,1,1,Read Coils,
1938,110.023984,192.168.1.100,192.168.1.102,TCP,54,3413,502,"FIN, ACK",13,11,64230,0,,,,,,,
1939,110.02417,192.168.1.102,192.168.1.100,TCP,54,502,3413,ACK,11,14,64228,0,,,,,,,
1940,110.024173,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2601,1,1,Read Coils,
1941,110.024457,192.168.1.102,192.168.1.100,TCP,54,502,3413,"FIN, ACK",11,14,64228,0,,,,,,,
1942,110.02468,192.168.1.100,192.168.1.102,TCP,62,3419,502,SYN,0,,64240,0,1460,,,,,,
1943,110.024789,192.168.1.100,192.168.1.102,TCP,54,3413,502,ACK,14,12,64230,0,,,,,,,
1944,110.024849,192.168.1.102,192.168.1.100,TCP,62,502,3419,"SYN, ACK",0,1,64240,0,1460,,,,,,
1945,110.025677,192.168.1.100,192.168.1.104,TCP,54,3414,502,"FIN, ACK",13,11,64230,0,,,,,,,
1946,110.025799,192.168.1.100,192.168.1.102,TCP,54,3419,502,ACK,1,1,64240,0,,,,,,,
1947,110.025868,192.168.1.104,192.168.1.100,TCP,54,502,3414,ACK,11,14,64228,0,,,,,,,
1948,110.026146,192.168.1.104,192.168.1.100,TCP,54,502,3414,"FIN, ACK",11,14,64228,0,,,,,,,
1949,110.026247,192.168.1.100,192.168.1.104,TCP,54,3414,502,ACK,14,12,64230,0,,,,,,,
1950,110.026502,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2628,1,1,Read Coils,
1951,110.027315,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2628,1,1,Read Coils,
1952,110.027384,192.168.1.100,192.168.1.104,TCP,62,3420,502,SYN,0,,64240,0,1460,,,,,,
1953,110.027525,192.168.1.104,192.168.1.100,TCP,62,502,3420,"SYN, ACK",0,1,64240,0,1460,,,,,,
1954,110.02764,192.168.1.100,192.168.1.104,TCP,54,3420,502,ACK,1,1,64240,0,,,,,,,
1955,110.028097,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2632,1,1,Read Coils,
1956,110.028696,192.168.1.100,192.168.1.105,TCP,54,3415,502,"FIN, ACK",13,11,64230,0,,,,,,,
1957,110.028873,192.168.1.105,192.168.1.100,TCP,54,502,3415,ACK,11,14,64228,0,,,,,,,
1958,110.028894,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2632,1,1,Read Coils,
1959,110.029164,192.168.1.105,192.168.1.100,TCP,54,502,3415,"FIN, ACK",11,14,64228,0,,,,,,,
1960,110.029285,192.168.1.100,192.168.1.105,TCP,54,3415,502,ACK,14,12,64230,0,,,,,,,
1961,110.029996,192.168.1.100,192.168.1.105,TCP,62,3421,502,SYN,0,,64240,0,1460,,,,,,
1962,110.030129,192.168.1.105,192.168.1.100,TCP,62,502,3421,"SYN, ACK",0,1,64240,0,1460,,,,,,
1963,110.03024,192.168.1.100,192.168.1.105,TCP,54,3421,502,ACK,1,1,64240,0,,,,,,,
1964,110.030681,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2583,1,1,Read Coils,
1965,110.031254,192.168.1.100,192.168.1.103,TCP,54,3416,502,"FIN, ACK",13,18,64223,0,,,,,,,
1966,110.031425,192.168.1.103,192.168.1.100,TCP,54,502,3416,ACK,18,14,64228,0,,,,,,,
1967,110.03148,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2583,1,1,Read Coils,
1968,110.031706,192.168.1.103,192.168.1.100,TCP,54,502,3416,"FIN, ACK",18,14,64228,0,,,,,,,
1969,110.031836,192.168.1.100,192.168.1.103,TCP,54,3416,502,ACK,14,19,64223,0,,,,,,,
1970,110.032396,192.168.1.100,192.168.1.103,TCP,62,3422,502,SYN,0,,64240,0,1460,,,,,,
1971,110.032528,192.168.1.103,192.168.1.100,TCP,62,502,3422,"SYN, ACK",0,1,64240,0,1460,,,,,,
1972,110.032637,192.168.1.100,192.168.1.103,TCP,54,3422,502,ACK,1,1,64240,0,,,,,,,
1973,110.033099,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2614,1,2,Read Discrete Inputs,
1974,110.033653,192.168.1.100,192.168.1.106,TCP,54,3417,502,"FIN, ACK",13,11,64230,0,,,,,,,
1975,110.033842,192.168.1.106,192.168.1.100,TCP,54,502,3417,ACK,11,14,64228,0,,,,,,,
1976,110.033894,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2614,1,2,Read Discrete Inputs,
1977,110.034122,192.168.1.106,192.168.1.100,TCP,54,502,3417,"FIN, ACK",11,14,64228,0,,,,,,,
1978,110.03424,192.168.1.100,192.168.1.106,TCP,54,3417,502,ACK,14,12,64230,0,,,,,,,
1979,110.034811,192.168.1.100,192.168.1.106,TCP,62,3423,502,SYN,0,,64240,0,1460,,,,,,
1980,110.034942,192.168.1.106,192.168.1.100,TCP,62,502,3423,"SYN, ACK",0,1,64240,0,1460,,,,,,
1981,110.035052,192.168.1.100,192.168.1.106,TCP,54,3423,502,ACK,1,1,64240,0,,,,,,,
1982,110.035491,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2629,1,1,Read Coils,
1983,110.03608,192.168.1.100,192.168.1.101,TCP,54,3418,502,"FIN, ACK",13,11,64230,0,,,,,,,
1984,110.036255,192.168.1.101,192.168.1.100,TCP,54,502,3418,ACK,11,14,64228,0,,,,,,,
1985,110.036301,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2629,1,1,Read Coils,
1986,110.036532,192.168.1.101,192.168.1.100,TCP,54,502,3418,"FIN, ACK",11,14,64228,0,,,,,,,
1987,110.036651,192.168.1.100,192.168.1.101,TCP,54,3418,502,ACK,14,12,64230,0,,,,,,,
1988,110.03732,192.168.1.100,192.168.1.102,TCP,54,3419,502,"FIN, ACK",13,11,64230,0,,,,,,,
1989,110.037492,192.168.1.102,192.168.1.100,TCP,54,502,3419,ACK,11,14,64228,0,,,,,,,
1990,110.037781,192.168.1.102,192.168.1.100,TCP,54,502,3419,"FIN, ACK",11,14,64228,0,,,,,,,
1991,110.037877,192.168.1.100,192.168.1.102,TCP,54,3419,502,ACK,14,12,64230,0,,,,,,,
1992,110.038522,192.168.1.100,192.168.1.104,TCP,54,3420,502,"FIN, ACK",13,11,64230,0,,,,,,,
1993,110.038691,192.168.1.104,192.168.1.100,TCP,54,502,3420,ACK,11,14,64228,0,,,,,,,
1994,110.03896,192.168.1.104,192.168.1.100,TCP,54,502,3420,"FIN, ACK",11,14,64228,0,,,,,,,
1995,110.039075,192.168.1.100,192.168.1.104,TCP,54,3420,502,ACK,14,12,64230,0,,,,,,,
1996,110.039647,192.168.1.100,192.168.1.105,TCP,54,3421,502,"FIN, ACK",13,11,64230,0,,,,,,,
1997,110.039837,192.168.1.105,192.168.1.100,TCP,54,502,3421,ACK,11,14,64228,0,,,,,,,
1998,110.040098,192.168.1.105,192.168.1.100,TCP,54,502,3421,"FIN, ACK",11,14,64228,0,,,,,,,
1999,110.040195,192.168.1.100,192.168.1.105,TCP,54,3421,502,ACK,14,12,64230,0,,,,,,,
2000,110.040867,192.168.1.100,192.168.1.103,TCP,54,3422,502,"FIN, ACK",13,11,64230,0,,,,,,,
2001,110.041034,192.168.1.103,192.168.1.100,TCP,54,502,3422,ACK,11,14,64228,0,,,,,,,
2002,110.041288,192.168.1.103,192.168.1.100,TCP,54,502,3422,"FIN, ACK",11,14,64228,0,,,,,,,
2003,110.041401,192.168.1.100,192.168.1.103,TCP,54,3422,502,ACK,14,12,64230,0,,,,,,,
2004,110.041942,192.168.1.100,192.168.1.103,TCP,62,3424,502,SYN,0,,64240,0,1460,,,,,,
2005,110.042072,192.168.1.103,192.168.1.100,TCP,62,502,3424,"SYN, ACK",0,1,64240,0,1460,,,,,,
2006,110.042182,192.168.1.100,192.168.1.103,TCP,54,3424,502,ACK,1,1,64240,0,,,,,,,
2007,110.042628,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2615,1,1,Read Coils,
2008,110.043019,192.168.1.100,192.168.1.106,TCP,54,3423,502,"FIN, ACK",13,11,64230,0,,,,,,,
2009,110.043101,192.168.1.106,192.168.1.100,TCP,54,502,3423,ACK,11,14,64228,0,,,,,,,
2010,110.043117,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2615,1,1,Read Coils,
2011,110.043229,192.168.1.106,192.168.1.100,TCP,54,502,3423,"FIN, ACK",11,14,64228,0,,,,,,,
2012,110.043279,192.168.1.100,192.168.1.106,TCP,54,3423,502,ACK,14,12,64230,0,,,,,,,
2013,110.043541,192.168.1.100,192.168.1.103,TCP,54,3424,502,"FIN, ACK",13,11,64230,0,,,,,,,
2014,110.043618,192.168.1.103,192.168.1.100,TCP,54,502,3424,ACK,11,14,64228,0,,,,,,,
2015,110.043763,192.168.1.103,192.168.1.100,TCP,54,502,3424,"FIN, ACK",11,14,64228,0,,,,,,,
2016,110.043803,192.168.1.100,192.168.1.103,TCP,54,3424,502,ACK,14,12,64230,0,,,,,,,
2017,119.999939,192.168.1.100,192.168.1.104,TCP,62,3425,502,SYN,0,,64240,0,1460,,,,,,
2018,120.000129,192.168.1.104,192.168.1.100,TCP,62,502,3425,"SYN, ACK",0,1,64240,0,1460,,,,,,
2019,120.000246,192.168.1.100,192.168.1.104,TCP,54,3425,502,ACK,1,1,64240,0,,,,,,,
2020,120.000789,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2633,1,3,Read Holding Registers,
2021,120.001344,192.168.1.100,192.168.1.101,TCP,62,3426,502,SYN,0,,64240,0,1460,,,,,,
2022,120.001514,192.168.1.101,192.168.1.100,TCP,62,502,3426,"SYN, ACK",0,1,64240,0,1460,,,,,,
2023,120.001634,192.168.1.104,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2633,1,3,Read Holding Registers,
2024,120.001639,192.168.1.100,192.168.1.101,TCP,54,3426,502,ACK,1,1,64240,0,,,,,,,
2025,120.00215,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2602,1,3,Read Holding Registers,
2026,120.002804,192.168.1.100,192.168.1.103,TCP,62,3427,502,SYN,0,,64240,0,1460,,,,,,
2027,120.002963,192.168.1.103,192.168.1.100,TCP,62,502,3427,"SYN, ACK",0,1,64240,0,1460,,,,,,
2028,120.003024,192.168.1.101,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2602,1,3,Read Holding Registers,
2029,120.003117,192.168.1.100,192.168.1.103,TCP,54,3427,502,ACK,1,1,64240,0,,,,,,,
2030,120.003601,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2616,1,3,Read Holding Registers,
2031,120.00416,192.168.1.100,192.168.1.105,TCP,62,3428,502,SYN,0,,64240,0,1460,,,,,,
2032,120.004334,192.168.1.105,192.168.1.100,TCP,62,502,3428,"SYN, ACK",0,1,64240,0,1460,,,,,,
2033,120.004446,192.168.1.100,192.168.1.105,TCP,54,3428,502,ACK,1,1,64240,0,,,,,,,
2034,120.004468,192.168.1.103,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2616,1,3,Read Holding Registers,
2035,120.004946,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2584,1,3,Read Holding Registers,
2036,120.005483,192.168.1.100,192.168.1.106,TCP,62,3429,502,SYN,0,,64240,0,1460,,,,,,
2037,120.005657,192.168.1.106,192.168.1.100,TCP,62,502,3429,"SYN, ACK",0,1,64240,0,1460,,,,,,
2038,120.005768,192.168.1.100,192.168.1.106,TCP,54,3429,502,ACK,1,1,64240,0,,,,,,,
2039,120.00585,192.168.1.105,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2584,1,3,Read Holding Registers,
2040,120.006311,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2630,1,3,Read Holding Registers,
2041,120.006705,192.168.1.100,192.168.1.104,TCP,54,3425,502,"FIN, ACK",13,18,64223,0,,,,,,,
2042,120.006879,192.168.1.104,192.168.1.100,TCP,54,502,3425,ACK,18,14,64228,0,,,,,,,
2043,120.007146,192.168.1.106,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2630,1,3,Read Holding Registers,
2044,120.007176,192.168.1.104,192.168.1.100,TCP,54,502,3425,"FIN, ACK",18,14,64228,0,,,,,,,
2045,120.007285,192.168.1.100,192.168.1.104,TCP,54,3425,502,ACK,14,19,64223,0,,,,,,,
2046,120.007884,192.168.1.100,192.168.1.104,TCP,62,3430,502,SYN,0,,64240,0,1460,,,,,,
2047,120.008021,192.168.1.104,192.168.1.100,TCP,62,502,3430,"SYN, ACK",0,1,64240,0,1460,,,,,,
2048,120.008131,192.168.1.100,192.168.1.104,TCP,54,3430,502,ACK,1,1,64240,0,,,,,,,
2049,120.008578,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2634,1,2,Read Discrete Inputs,
2050,120.009202,192.168.1.100,192.168.1.101,TCP,54,3426,502,"FIN, ACK",13,18,64223,0,,,,,,,
2051,120.009377,192.168.1.101,192.168.1.100,TCP,54,502,3426,ACK,18,14,64228,0,,,,,,,
2052,120.009382,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2634,1,2,Read Discrete Inputs,
2053,120.009643,192.168.1.101,192.168.1.100,TCP,54,502,3426,"FIN, ACK",18,14,64228,0,,,,,,,
2054,120.009744,192.168.1.100,192.168.1.101,TCP,54,3426,502,ACK,14,19,64223,0,,,,,,,
2055,120.010347,192.168.1.100,192.168.1.101,TCP,62,3431,502,SYN,0,,64240,0,1460,,,,,,
2056,120.01048,192.168.1.101,192.168.1.100,TCP,62,502,3431,"SYN, ACK",0,1,64240,0,1460,,,,,,
2057,120.010589,192.168.1.100,192.168.1.101,TCP,54,3431,502,ACK,1,1,64240,0,,,,,,,
2058,120.011026,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2603,1,2,Read Discrete Inputs,
2059,120.011655,192.168.1.100,192.168.1.102,TCP,62,3432,502,SYN,0,,64240,0,1460,,,,,,
2060,120.011801,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2603,1,2,Read Discrete Inputs,
2061,120.011833,192.168.1.102,192.168.1.100,TCP,62,502,3432,"SYN, ACK",0,1,64240,0,1460,,,,,,
2062,120.011947,192.168.1.100,192.168.1.102,TCP,54,3432,502,ACK,1,1,64240,0,,,,,,,
2063,120.012403,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2629,1,3,Read Holding Registers,
2064,120.012766,192.168.1.100,192.168.1.103,TCP,54,3427,502,"FIN, ACK",13,18,64223,0,,,,,,,
2065,120.012943,192.168.1.103,192.168.1.100,TCP,54,502,3427,ACK,18,14,64228,0,,,,,,,
2066,120.01324,192.168.1.103,192.168.1.100,TCP,54,502,3427,"FIN, ACK",18,14,64228,0,,,,,,,
2067,120.013328,192.168.1.102,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2629,1,3,Read Holding Registers,
2068,120.013384,192.168.1.100,192.168.1.103,TCP,54,3427,502,ACK,14,19,64223,0,,,,,,,
2069,120.013878,192.168.1.100,192.168.1.103,TCP,62,3433,502,SYN,0,,64240,0,1460,,,,,,
2070,120.01401,192.168.1.103,192.168.1.100,TCP,62,502,3433,"SYN, ACK",0,1,64240,0,1460,,,,,,
2071,120.014306,192.168.1.100,192.168.1.103,TCP,54,3433,502,ACK,1,1,64240,0,,,,,,,
2072,120.014807,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2617,1,2,Read Discrete Inputs,
2073,120.015413,192.168.1.100,192.168.1.105,TCP,54,3428,502,"FIN, ACK",13,18,64223,0,,,,,,,
2074,120.015581,192.168.1.105,192.168.1.100,TCP,54,502,3428,ACK,18,14,64228,0,,,,,,,
2075,120.015614,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2617,1,2,Read Discrete Inputs,
