"Time","Source","Destination","direction","trans_id","unit_id","func_code","rest"
250.021835,"192.168.1.105","192.168.1.100","Response","2625","1","1","Read Coils"
250.022828,"192.168.1.100","192.168.1.102","Query","2670","1","1","Read Coils"
250.023292,"192.168.1.102","192.168.1.100","Response","2670","1","1","Read Coils"
250.024252,"192.168.1.100","192.168.1.106","Query","2670","1","2","Read Discrete Inputs"
250.0247,"192.168.1.106","192.168.1.100","Response","2670","1","2","Read Discrete Inputs"
250.025646,"192.168.1.100","192.168.1.103","Query","2657","1","1","Read Coils"
250.026107,"192.168.1.103","192.168.1.100","Response","2657","1","1","Read Coils"
250.027046,"192.168.1.100","192.168.1.101","Query","2642","1","2","Read Discrete Inputs"
250.027519,"192.168.1.101","192.168.1.100","Response","2642","1","2","Read Discrete Inputs"
250.030586,"192.168.1.100","192.168.1.106","Query","2671","1","1","Read Coils"
250.031037,"192.168.1.106","192.168.1.100","Response","2671","1","1","Read Coils"
250.032616,"192.168.1.100","192.168.1.101","Query","2643","1","1","Read Coils"
250.033063,"192.168.1.101","192.168.1.100","Response","2643","1","1","Read Coils"
260.000231,"192.168.1.100","192.168.1.101","Query","2644","1","3","Read Holding Registers"
260.001204,"192.168.1.101","192.168.1.100","Response","2644","1","3","Read Holding Registers"
260.001631,"192.168.1.100","192.168.1.102","Query","2671","1","3","Read Holding Registers"
260.002443,"192.168.1.102","192.168.1.100","Response","2671","1","3","Read Holding Registers"
260.00295,"192.168.1.100","192.168.1.104","Query","2675","1","3","Read Holding Registers"
260.003823,"192.168.1.104","192.168.1.100","Response","2675","1","3","Read Holding Registers"
260.004304,"192.168.1.100","192.168.1.105","Query","2626","1","3","Read Holding Registers"
260.005174,"192.168.1.105","192.168.1.100","Response","2626","1","3","Read Holding Registers"
260.00584,"192.168.1.100","192.168.1.106","Query","2672","1","3","Read Holding Registers"
260.006677,"192.168.1.106","192.168.1.100","Response","2672","1","3","Read Holding Registers"
260.008077,"192.168.1.100","192.168.1.101","Query","2645","1","2","Read Discrete Inputs"
260.008884,"192.168.1.101","192.168.1.100","Response","2645","1","2","Read Discrete Inputs"
260.010526,"192.168.1.100","192.168.1.102","Query","2672","1","2","Read Discrete Inputs"
260.011292,"192.168.1.102","192.168.1.100","Response","2672","1","2","Read Discrete Inputs"
260.012808,"192.168.1.100","192.168.1.104","Query","2676","1","2","Read Discrete Inputs"
260.013619,"192.168.1.104","192.168.1.100","Response","2676","1","2","Read Discrete Inputs"
260.017416,"192.168.1.100","192.168.1.105","Query","2627","1","2","Read Discrete Inputs"
260.01823,"192.168.1.105","192.168.1.100","Response","2627","1","2","Read Discrete Inputs"
260.019844,"192.168.1.100","192.168.1.103","Query","2658","1","3","Read Holding Registers"
260.020722,"192.168.1.103","192.168.1.100","Response","2658","1","3","Read Holding Registers"
260.021387,"192.168.1.100","192.168.1.106","Query","2673","1","2","Read Discrete Inputs"
260.022223,"192.168.1.106","192.168.1.100","Response","2673","1","2","Read Discrete Inputs"
260.023506,"192.168.1.100","192.168.1.101","Query","2646","1","1","Read Coils"
260.02431,"192.168.1.101","192.168.1.100","Response","2646","1","1","Read Coils"
260.026133,"192.168.1.100","192.168.1.102","Query","2673","1","1","Read Coils"
260.026968,"192.168.1.102","192.168.1.100","Response","2673","1","1","Read Coils"
260.031984,"192.168.1.100","192.168.1.104","Query","2677","1","1","Read Coils"
260.032859,"192.168.1.104","192.168.1.100","Response","2677","1","1","Read Coils"
260.034677,"192.168.1.100","192.168.1.105","Query","2628","1","1","Read Coils"
260.035455,"192.168.1.105","192.168.1.100","Response","2628","1","1","Read Coils"
260.037099,"192.168.1.100","192.168.1.103","Query","2659","1","2","Read Discrete Inputs"
260.037912,"192.168.1.103","192.168.1.100","Response","2659","1","2","Read Discrete Inputs"
260.039062,"192.168.1.100","192.168.1.106","Query","2674","1","1","Read Coils"
260.039427,"192.168.1.106","192.168.1.100","Response","2674","1","1","Read Coils"
260.043329,"192.168.1.100","192.168.1.103","Query","2660","1","1","Read Coils"
260.043701,"192.168.1.103","192.168.1.100","Response","2660","1","1","Read Coils"
270.000594,"192.168.1.100","192.168.1.106","Query","2675","1","3","Read Holding Registers"
270.001437,"192.168.1.106","192.168.1.100","Response","2675","1","3","Read Holding Registers"
270.001998,"192.168.1.100","192.168.1.104","Query","2678","1","3","Read Holding Registers"
270.002835,"192.168.1.104","192.168.1.100","Response","2678","1","3","Read Holding Registers"
270.00334,"192.168.1.100","192.168.1.101","Query","2647","1","3","Read Holding Registers"
270.004184,"192.168.1.101","192.168.1.100","Response","2647","1","3","Read Holding Registers"
270.004664,"192.168.1.100","192.168.1.102","Query","2674","1","3","Read Holding Registers"
270.005555,"192.168.1.102","192.168.1.100","Response","2674","1","3","Read Holding Registers"
270.006059,"192.168.1.100","192.168.1.103","Query","2661","1","3","Read Holding Registers"
270.006852,"192.168.1.103","192.168.1.100","Response","2661","1","3","Read Holding Registers"
270.008503,"192.168.1.100","192.168.1.106","Query","2676","1","2","Read Discrete Inputs"
270.009308,"192.168.1.106","192.168.1.100","Response","2676","1","2","Read Discrete Inputs"
270.01099,"192.168.1.100","192.168.1.104","Query","2679","1","2","Read Discrete Inputs"
270.011745,"192.168.1.104","192.168.1.100","Response","2679","1","2","Read Discrete Inputs"
270.013414,"192.168.1.100","192.168.1.101","Query","2648","1","2","Read Discrete Inputs"
270.014221,"192.168.1.101","192.168.1.100","Response","2648","1","2","Read Discrete Inputs"
270.015907,"192.168.1.100","192.168.1.102","Query","2675","1","2","Read Discrete Inputs"
270.01667,"192.168.1.102","192.168.1.100","Response","2675","1","2","Read Discrete Inputs"
270.018327,"192.168.1.100","192.168.1.103","Query","2662","1","2","Read Discrete Inputs"
270.019128,"192.168.1.103","192.168.1.100","Response","2662","1","2","Read Discrete Inputs"
270.019794,"192.168.1.100","192.168.1.105","Query","2629","1","3","Read Holding Registers"
270.021225,"192.168.1.105","192.168.1.100","Response","2629","1","3","Read Holding Registers"
270.022,"192.168.1.100","192.168.1.106","Query","2677","1","1","Read Coils"
270.022777,"192.168.1.106","192.168.1.100","Response","2677","1","1","Read Coils"
270.025408,"192.168.1.100","192.168.1.104","Query","2680","1","1","Read Coils"
270.02623,"192.168.1.104","192.168.1.100","Response","2680","1","1","Read Coils"
270.026825,"192.168.1.100","192.168.1.101","Query","2649","1","1","Read Coils"
270.027611,"192.168.1.101","192.168.1.100","Response","2649","1","1","Read Coils"
270.029016,"192.168.1.100","192.168.1.102","Query","2676","1","1","Read Coils"
270.029373,"192.168.1.102","192.168.1.100","Response","2676","1","1","Read Coils"
270.030497,"192.168.1.100","192.168.1.103","Query","2663","1","1","Read Coils"
270.030853,"192.168.1.103","192.168.1.100","Response","2663","1","1","Read Coils"
270.03113,"192.168.1.100","192.168.1.105","Query","2630","1","2","Read Discrete Inputs"
270.03151,"192.168.1.105","192.168.1.100","Response","2630","1","2","Read Discrete Inputs"
270.034759,"192.168.1.100","192.168.1.105","Query","2631","1","1","Read Coils"
270.035108,"192.168.1.105","192.168.1.100","Response","2631","1","1","Read Coils"
280.000936,"192.168.1.100","192.168.1.105","Query","2632","1","3","Read Holding Registers"
280.001781,"192.168.1.105","192.168.1.100","Response","2632","1","3","Read Holding Registers"
280.002358,"192.168.1.100","192.168.1.101","Query","2650","1","3","Read Holding Registers"
280.003349,"192.168.1.101","192.168.1.100","Response","2650","1","3","Read Holding Registers"
280.003714,"192.168.1.100","192.168.1.104","Query","2681","1","3","Read Holding Registers"
280.004544,"192.168.1.104","192.168.1.100","Response","2681","1","3","Read Holding Registers"
280.009453,"192.168.1.100","192.168.1.102","Query","2677","1","3","Read Holding Registers"
280.010303,"192.168.1.102","192.168.1.100","Response","2677","1","3","Read Holding Registers"
280.010606,"192.168.1.100","192.168.1.105","Query","2633","1","2","Read Discrete Inputs"
280.011423,"192.168.1.105","192.168.1.100","Response","2633","1","2","Read Discrete Inputs"
280.011748,"192.168.1.100","192.168.1.106","Query","2678","1","3","Read Holding Registers"
280.012579,"192.168.1.106","192.168.1.100","Response","2678","1","3","Read Holding Registers"
280.012989,"192.168.1.100","192.168.1.101","Query","2651","1","2","Read Discrete Inputs"
280.013805,"192.168.1.101","192.168.1.100","Response","2651","1","2","Read Discrete Inputs"
280.01415,"192.168.1.100","192.168.1.104","Query","2682","1","2","Read Discrete Inputs"
280.014939,"192.168.1.104","192.168.1.100","Response","2682","1","2","Read Discrete Inputs"
280.015484,"192.168.1.100","192.168.1.103","Query","2664","1","3","Read Holding Registers"
280.016377,"192.168.1.103","192.168.1.100","Response","2664","1","3","Read Holding Registers"
280.017772,"192.168.1.100","192.168.1.102","Query","2678","1","2","Read Discrete Inputs"
280.018511,"192.168.1.102","192.168.1.100","Response","2678","1","2","Read Discrete Inputs"
280.019534,"192.168.1.100","192.168.1.105","Query","2634","1","1","Read Coils"
280.020014,"192.168.1.105","192.168.1.100","Response","2634","1","1","Read Coils"
280.021058,"192.168.1.100","192.168.1.106","Query","2679","1","2","Read Discrete Inputs"
280.021569,"192.168.1.106","192.168.1.100","Response","2679","1","2","Read Discrete Inputs"
280.022523,"192.168.1.100","192.168.1.101","Query","2652","1","1","Read Coils"
280.023002,"192.168.1.101","192.168.1.100","Response","2652","1","1","Read Coils"
280.024047,"192.168.1.100","192.168.1.104","Query","2683","1","1","Read Coils"
280.024563,"192.168.1.104","192.168.1.100","Response","2683","1","1","Read Coils"
280.026245,"192.168.1.100","192.168.1.103","Query","2665","1","2","Read Discrete Inputs"
280.026746,"192.168.1.103","192.168.1.100","Response","2665","1","2","Read Discrete Inputs"
280.027266,"192.168.1.100","192.168.1.102","Query","2679","1","1","Read Coils"
280.027765,"192.168.1.102","192.168.1.100","Response","2679","1","1","Read Coils"
280.029903,"192.168.1.100","192.168.1.106","Query","2680","1","1","Read Coils"
280.030422,"192.168.1.106","192.168.1.100","Response","2680","1","1","Read Coils"
280.032621,"192.168.1.100","192.168.1.103","Query","2666","1","1","Read Coils"
280.033114,"192.168.1.103","192.168.1.100","Response","2666","1","1","Read Coils"
289.511299,"192.168.1.101","192.168.1.102","Query","1","1","5","Write Single Coil"
289.512249,"192.168.1.102","192.168.1.101","Response","1","1","5","Write Single Coil"
290.000315,"192.168.1.100","192.168.1.102","Query","2680","1","3","Read Holding Registers"
290.001156,"192.168.1.102","192.168.1.100","Response","2680","1","3","Read Holding Registers"
290.001785,"192.168.1.100","192.168.1.105","Query","2635","1","3","Read Holding Registers"
290.002714,"192.168.1.105","192.168.1.100","Response","2635","1","3","Read Holding Registers"
290.003147,"192.168.1.100","192.168.1.101","Query","2653","1","3","Read Holding Registers"
290.003966,"192.168.1.101","192.168.1.100","Response","2653","1","3","Read Holding Registers"
290.004682,"192.168.1.100","192.168.1.104","Query","2684","1","3","Read Holding Registers"
290.005482,"192.168.1.104","192.168.1.100","Response","2684","1","3","Read Holding Registers"
290.006933,"192.168.1.100","192.168.1.102","Query","2681","1","2","Read Discrete Inputs"
290.007742,"192.168.1.102","192.168.1.100","Response","2681","1","2","Read Discrete Inputs"
290.008319,"192.168.1.100","192.168.1.106","Query","2681","1","3","Read Holding Registers"
290.009236,"192.168.1.106","192.168.1.100","Response","2681","1","3","Read Holding Registers"
290.010497,"192.168.1.100","192.168.1.105","Query","2636","1","2","Read Discrete Inputs"
290.01121,"192.168.1.105","192.168.1.100","Response","2636","1","2","Read Discrete Inputs"
290.012777,"192.168.1.100","192.168.1.101","Query","2654","1","2","Read Discrete Inputs"
290.013505,"192.168.1.101","192.168.1.100","Response","2654","1","2","Read Discrete Inputs"
290.014151,"192.168.1.100","192.168.1.103","Query","2667","1","3","Read Holding Registers"
290.015098,"192.168.1.103","192.168.1.100","Response","2667","1","3","Read Holding Registers"
290.01647,"192.168.1.100","192.168.1.104","Query","2685","1","2","Read Discrete Inputs"
290.017204,"192.168.1.104","192.168.1.100","Response","2685","1","2","Read Discrete Inputs"
290.018782,"192.168.1.100","192.168.1.102","Query","2682","1","1","Read Coils"
290.019584,"192.168.1.102","192.168.1.100","Response","2682","1","1","Read Coils"
290.021099,"192.168.1.100","192.168.1.106","Query","2682","1","2","Read Discrete Inputs"
290.021851,"192.168.1.106","192.168.1.100","Response","2682","1","2","Read Discrete Inputs"
290.031713,"192.168.1.100","192.168.1.104","Query","2686","1","1","Read Coils"
290.032231,"192.168.1.100","192.168.1.106","Query","2683","1","1","Read Coils"
290.032464,"192.168.1.104","192.168.1.100","Response","2686","1","1","Read Coils"
290.03277,"192.168.1.100","192.168.1.101","Query","2655","1","1","Read Coils"
290.033016,"192.168.1.106","192.168.1.100","Response","2683","1","1","Read Coils"
290.033125,"192.168.1.100","192.168.1.105","Query","2637","1","1","Read Coils"
290.033558,"192.168.1.101","192.168.1.100","Response","2655","1","1","Read Coils"
290.033947,"192.168.1.105","192.168.1.100","Response","2637","1","1","Read Coils"
290.038317,"192.168.1.100","192.168.1.103","Query","2668","1","2","Read Discrete Inputs"
290.038797,"192.168.1.103","192.168.1.100","Response","2668","1","2","Read Discrete Inputs"
290.096897,"192.168.1.100","192.168.1.103","Query","2669","1","1","Read Coils"
290.097724,"192.168.1.103","192.168.1.100","Response","2669","1","1","Read Coils"
300.000602,"192.168.1.100","192.168.1.104","Query","2687","1","3","Read Holding Registers"
300.001438,"192.168.1.104","192.168.1.100","Response","2687","1","3","Read Holding Registers"
300.002058,"192.168.1.100","192.168.1.102","Query","2683","1","3","Read Holding Registers"
300.002963,"192.168.1.102","192.168.1.100","Response","2683","1","3","Read Holding Registers"
300.006792,"192.168.1.100","192.168.1.103","Query","2670","1","3","Read Holding Registers"
300.007963,"192.168.1.103","192.168.1.100","Response","2670","1","3","Read Holding Registers"
300.007973,"192.168.1.100","192.168.1.101","Query","2656","1","3","Read Holding Registers"
300.008787,"192.168.1.101","192.168.1.100","Response","2656","1","3","Read Holding Registers"
300.009157,"192.168.1.100","192.168.1.104","Query","2688","1","2","Read Discrete Inputs"
300.009972,"192.168.1.104","192.168.1.100","Response","2688","1","2","Read Discrete Inputs"
300.010378,"192.168.1.100","192.168.1.105","Query","2638","1","3","Read Holding Registers"
300.011207,"192.168.1.105","192.168.1.100","Response","2638","1","3","Read Holding Registers"
300.011431,"192.168.1.100","192.168.1.102","Query","2684","1","2","Read Discrete Inputs"
300.012245,"192.168.1.102","192.168.1.100","Response","2684","1","2","Read Discrete Inputs"
