"INTERVAL_DATETIME","DUID","LASTCHANGED","MWH_READINGS_ANOMALY"
"7/5/2025 15:55","YSWF1","7/5/2025 15:50",10.2
"7/5/2025 16:00","BARCSF1","7/5/2025 15:55",14.5
"7/5/2025 16:00","BUTLERSG","7/5/2025 15:55",7.499999
"7/5/2025 16:00","BWTR1","7/5/2025 15:55",-15.09024
"7/5/2025 16:00","CAPTL_WF","7/5/2025 15:55",0
"7/5/2025 16:00","CHALLHWF","7/5/2025 15:55",29.9
"7/5/2025 16:00","CLOVER","7/5/2025 15:55",0
"7/5/2025 16:00","CLUNY","7/5/2025 15:55",6.181277
"7/5/2025 16:00","CONDONG1","7/5/2025 15:55",12.07
"7/5/2025 16:00","CULLRGWF","7/5/2025 15:55",-0.04
"7/5/2025 16:00","DIAPURWF1","7/5/2025 15:55",5.3
"7/5/2025 16:00","ERGT01","7/5/2025 15:55",0
"7/5/2025 16:00","GB01","7/5/2025 15:55",0
"7/5/2025 16:00","GERMCRK","7/5/2025 15:55",15.427
"7/5/2025 16:00","GRIFSF1","7/5/2025 15:55",0.49897
"7/5/2025 16:00","HUGSF1","7/5/2025 15:55",3.7
"7/5/2025 16:00","KEPBG1","7/5/2025 15:55",0
"7/5/2025 16:00","LRSF1","7/5/2025 15:55",9.9
"7/5/2025 16:00","MBAHNTH","7/5/2025 15:55",18.799999
"7/5/2025 16:00","MLSP1","7/5/2025 15:55",0.315
"7/5/2025 16:00","MLWF1","7/5/2025 15:55",13.125
"7/5/2025 16:00","PALOONA","7/5/2025 15:55",9.74
"7/5/2025 16:00","PIONEER","7/5/2025 15:55",42.799999
"7/5/2025 16:00","PORTWF","7/5/2025 15:55",38.400002
"7/5/2025 16:00","REPULSE","7/5/2025 15:55",8.48951
"7/5/2025 16:00","ROWALLAN","7/5/2025 15:55",-0.032425
"7/5/2025 16:00","ROYALLA1","7/5/2025 15:55",0.644
"7/5/2025 16:00","RPCG","7/5/2025 15:55",-0.6
"7/5/2025 16:00","RUBICON","7/5/2025 15:55",0.18
"7/5/2025 16:00","SHOAL1","7/5/2025 15:55",41.77
"7/5/2025 16:00","TULLYSM1","7/5/2025 15:55",10
"7/5/2025 16:00","WAUBRAWF","7/5/2025 15:55",177.679001
"7/5/2025 16:00","WNSF1","7/5/2025 15:55",0
"7/5/2025 16:00","WOOLNTH1","7/5/2025 15:55",39.639999
"7/5/2025 16:00","YAMBUKWF","7/5/2025 15:55",4.5
"7/5/2025 16:00","YSWF1","7/5/2025 15:55",12.7
"7/5/2025 16:05","BARCSF1","7/5/2025 16:00",14.2
"7/5/2025 16:05","BUTLERSG","7/5/2025 16:00",7.499999
"7/5/2025 16:05","BWTR1","7/5/2025 16:00",-15.09024
"7/5/2025 16:05","CAPTL_WF","7/5/2025 16:00",0
"7/5/2025 16:05","CHALLHWF","7/5/2025 16:00",25
"7/5/2025 16:05","CLOVER","7/5/2025 16:00",0
"7/5/2025 16:05","CLUNY","7/5/2025 16:00",6.21973
"7/5/2025 16:05","CONDONG1","7/5/2025 16:00",13.54
"7/5/2025 16:05","CULLRGWF","7/5/2025 16:00",-0.03
"7/5/2025 16:05","DIAPURWF1","7/5/2025 16:00",5.3
"7/5/2025 16:05","ERGT01","7/5/2025 16:00",0
"7/5/2025 16:05","GB01","7/5/2025 16:00",0
"7/5/2025 16:05","GRIFSF1","7/5/2025 16:00",0.700389
"7/5/2025 16:05","HUGSF1","7/5/2025 16:00",8.8
"7/5/2025 16:05","KEPBG1","7/5/2025 16:00",0
"7/5/2025 16:05","LRSF1","7/5/2025 16:00",9.9
"7/5/2025 16:05","MBAHNTH","7/5/2025 16:00",18.1
"7/5/2025 16:05","MLSP1","7/5/2025 16:00",0.315
"7/5/2025 16:05","MLWF1","7/5/2025 16:00",15.27
"7/5/2025 16:05","PALOONA","7/5/2025 16:00",9.87
"7/5/2025 16:05","PIONEER","7/5/2025 16:00",42.900002
"7/5/2025 16:05","PORTWF","7/5/2025 16:00",43.900002
"7/5/2025 16:05","REPULSE","7/5/2025 16:00",8.552987
"7/5/2025 16:05","ROWALLAN","7/5/2025 16:00",-0.006485
"7/5/2025 16:05","ROYALLA1","7/5/2025 16:00",0.483
"7/5/2025 16:05","RPCG","7/5/2025 16:00",-0.6
"7/5/2025 16:05","RUBICON","7/5/2025 16:00",0.315
"7/5/2025 16:05","SHOAL1","7/5/2025 16:00",41.779999
"7/5/2025 16:05","TULLYSM1","7/5/2025 16:00",9.9
"7/5/2025 16:05","WAUBRAWF","7/5/2025 16:00",177.798004
"7/5/2025 16:05","WNSF1","7/5/2025 16:00",0
"7/5/2025 16:05","WOOLNTH1","7/5/2025 16:00",39.860001
"7/5/2025 16:05","YAMBUKWF","7/5/2025 16:00",9.3
"7/5/2025 16:05","YSWF1","7/5/2025 16:00",13.4
"7/5/2025 16:10","BARCSF1","7/5/2025 16:05",14.2
"7/5/2025 16:10","BUTLERSG","7/5/2025 16:05",7.499999
"7/5/2025 16:10","BWTR1","7/5/2025 16:05",-16.06196
"7/5/2025 16:10","CAPTL_WF","7/5/2025 16:05",0
"7/5/2025 16:10","CHALLHWF","7/5/2025 16:05",19.6
"7/5/2025 16:10","CLOVER","7/5/2025 16:05",0
"7/5/2025 16:10","CLUNY","7/5/2025 16:05",6.26276
"7/5/2025 16:10","CONDONG1","7/5/2025 16:05",12.03
"7/5/2025 16:10","CULLRGWF","7/5/2025 16:05",-0.1
"7/5/2025 16:10","DIAPURWF1","7/5/2025 16:05",5.3
"7/5/2025 16:10","ERGT01","7/5/2025 16:05",0
"7/5/2025 16:10","GB01","7/5/2025 16:05",0
"7/5/2025 16:10","GERMCRK","7/5/2025 16:05",14.239
"7/5/2025 16:10","GRIFSF1","7/5/2025 16:05",1.100175
"7/5/2025 16:10","HUGSF1","7/5/2025 16:05",8.7
"7/5/2025 16:10","KEPBG1","7/5/2025 16:05",0
"7/5/2025 16:10","LRSF1","7/5/2025 16:05",9.7
"7/5/2025 16:10","MBAHNTH","7/5/2025 16:05",19.6
"7/5/2025 16:10","MLSP1","7/5/2025 16:05",0.215
"7/5/2025 16:10","MLWF1","7/5/2025 16:05",16.290001
"7/5/2025 16:10","PALOONA","7/5/2025 16:05",9.889999
"7/5/2025 16:10","PIONEER","7/5/2025 16:05",39
"7/5/2025 16:10","PORTWF","7/5/2025 16:05",46.700001
"7/5/2025 16:10","REPULSE","7/5/2025 16:05",8.546884
"7/5/2025 16:10","ROWALLAN","7/5/2025 16:05",-0.006485
"7/5/2025 16:10","ROYALLA1","7/5/2025 16:05",0.427
"7/5/2025 16:10","RPCG","7/5/2025 16:05",-0.6
"7/5/2025 16:10","RUBICON","7/5/2025 16:05",0.315
"7/5/2025 16:10","SHOAL1","7/5/2025 16:05",41.73
"7/5/2025 16:10","TULLYSM1","7/5/2025 16:05",10
"7/5/2025 16:10","WAUBRAWF","7/5/2025 16:05",178.520004
"7/5/2025 16:10","WNSF1","7/5/2025 16:05",0
"7/5/2025 16:10","WOOLNTH1","7/5/2025 16:05",194.04999
"7/5/2025 16:10","YAMBUKWF","7/5/2025 16:05",16.6
"7/5/2025 16:10","YSWF1","7/5/2025 16:05",10.4
"7/5/2025 16:15","BARCSF1","7/5/2025 16:10",14.2
"7/5/2025 16:15","BUTLERSG","7/5/2025 16:10",7.499999
"7/5/2025 16:15","BWTR1","7/5/2025 16:10",-17.090839
"7/5/2025 16:15","CAPTL_WF","7/5/2025 16:10",0
"7/5/2025 16:15","CHALLHWF","7/5/2025 16:10",17.400002
"7/5/2025 16:15","CLOVER","7/5/2025 16:10",0
"7/5/2025 16:15","CLUNY","7/5/2025 16:10",6.248112
"7/5/2025 16:15","CONDONG1","7/5/2025 16:10",12.66
"7/5/2025 16:15","CULLRGWF","7/5/2025 16:10",-0.05
"7/5/2025 16:15","DIAPURWF1","7/5/2025 16:10",5.3
"7/5/2025 16:15","ERGT01","7/5/2025 16:10",0
"7/5/2025 16:15","GB01","7/5/2025 16:10",0
"7/5/2025 16:15","GRIFSF1","7/5/2025 16:10",0.700389
"7/5/2025 16:15","HUGSF1","7/5/2025 16:10",6
"7/5/2025 16:15","KEPBG1","7/5/2025 16:10",0
"7/5/2025 16:15","LRSF1","7/5/2025 16:10",9.5
"7/5/2025 16:15","MBAHNTH","7/5/2025 16:10",19.9
"7/5/2025 16:15","MLSP1","7/5/2025 16:10",0.165
"7/5/2025 16:15","MLWF1","7/5/2025 16:10",16.875
"7/5/2025 16:15","PALOONA","7/5/2025 16:10",9.719999
"7/5/2025 16:15","PIONEER","7/5/2025 16:10",38.700001
"7/5/2025 16:15","PORTWF","7/5/2025 16:10",45.099998
"7/5/2025 16:15","REPULSE","7/5/2025 16:10",8.723888
"7/5/2025 16:15","ROWALLAN","7/5/2025 16:10",-0.006485
"7/5/2025 16:15","ROYALLA1","7/5/2025 16:10",0.302
"7/5/2025 16:15","RPCG","7/5/2025 16:10",-0.6
"7/5/2025 16:15","RUBICON","7/5/2025 16:10",0.18
"7/5/2025 16:15","SHOAL1","7/5/2025 16:10",42.25
"7/5/2025 16:15","TULLYSM1","7/5/2025 16:10",10
"7/5/2025 16:15","WAUBRAWF","7/5/2025 16:10",178.582001
"7/5/2025 16:15","WNSF1","7/5/2025 16:10",0
"7/5/2025 16:15","WOOLNTH1","7/5/2025 16:10",41.649998
"7/5/2025 16:15","YAMBUKWF","7/5/2025 16:10",15.1
"7/5/2025 16:15","YSWF1","7/5/2025 16:10",14.2
"7/5/2025 16:20","BARCSF1","7/5/2025 16:15",13.7
"7/5/2025 16:20","BUTLERSG","7/5/2025 16:15",7.499999
"7/5/2025 16:20","BWTR1","7/5/2025 16:15",-17.090839
"7/5/2025 16:20","CAPTL_WF","7/5/2025 16:15",0
"7/5/2025 16:20","CHALLHWF","7/5/2025 16:15",19.4
"7/5/2025 16:20","CLOVER","7/5/2025 16:15",0
"7/5/2025 16:20","CLUNY","7/5/2025 16:15",6.258183
"7/5/2025 16:20","CONDONG1","7/5/2025 16:15",12.88
"7/5/2025 16:20","CULLRGWF","7/5/2025 16:15",-0.02
"7/5/2025 16:20","DIAPURWF1","7/5/2025 16:15",5.3
"7/5/2025 16:20","ERGT01","7/5/2025 16:15",0
"7/5/2025 16:20","GB01","7/5/2025 16:15",0
"7/5/2025 16:20","GERMCRK","7/5/2025 16:15",16.759001
"7/5/2025 16:20","GRIFSF1","7/5/2025 16:15",0.59968
"7/5/2025 16:20","HUGSF1","7/5/2025 16:15",6.4
"7/5/2025 16:20","KEPBG1","7/5/2025 16:15",0
"7/5/2025 16:20","LRSF1","7/5/2025 16:15",9.4
"7/5/2025 16:20","MBAHNTH","7/5/2025 16:15",20.299999
"7/5/2025 16:20","MLSP1","7/5/2025 16:15",0.165
"7/5/2025 16:20","MLWF1","7/5/2025 16:15",17.099998
"7/5/2025 16:20","PALOONA","7/5/2025 16:15",1.36
"7/5/2025 16:20","PIONEER","7/5/2025 16:15",39.599998
"7/5/2025 16:20","PORTWF","7/5/2025 16:15",48.200001
"7/5/2025 16:20","REPULSE","7/5/2025 16:15",8.515144
"7/5/2025 16:20","ROWALLAN","7/5/2025 16:15",-0.006485
"7/5/2025 16:20","ROYALLA1","7/5/2025 16:15",0.222
"7/5/2025 16:20","RPCG","7/5/2025 16:15",-0.6
"7/5/2025 16:20","RUBICON","7/5/2025 16:15",0.315
"7/5/2025 16:20","SHOAL1","7/5/2025 16:15",41.610001
"7/5/2025 16:20","TULLYSM1","7/5/2025 16:15",10
"7/5/2025 16:20","WAUBRAWF","7/5/2025 16:15",180.214996
"7/5/2025 16:20","WNSF1","7/5/2025 16:15",0
"7/5/2025 16:20","WOOLNTH1","7/5/2025 16:15",38.5
"7/5/2025 16:20","YAMBUKWF","7/5/2025 16:15",15
"7/5/2025 16:20","YSWF1","7/5/2025 16:15",14.4
"7/5/2025 16:25","BARCSF1","7/5/2025 16:20",13.7
"7/5/2025 16:25","BUTLERSG","7/5/2025 16:20",7.499999
"7/5/2025 16:25","BWTR1","7/5/2025 16:20",-17.090839
"7/5/2025 16:25","CAPTL_WF","7/5/2025 16:20",0
"7/5/2025 16:25","CHALLHWF","7/5/2025 16:20",18.200001
"7/5/2025 16:25","CLOVER","7/5/2025 16:20",0
"7/5/2025 16:25","CLUNY","7/5/2025 16:20",6.291142
"7/5/2025 16:25","CONDONG1","7/5/2025 16:20",12.36
"7/5/2025 16:25","CULLRGWF","7/5/2025 16:20",-0.05
"7/5/2025 16:25","DIAPURWF1","7/5/2025 16:20",5.3
"7/5/2025 16:25","ERGT01","7/5/2025 16:20",0
"7/5/2025 16:25","GB01","7/5/2025 16:20",0
"7/5/2025 16:25","GERMCRK","7/5/2025 16:20",15.992
"7/5/2025 16:25","GRIFSF1","7/5/2025 16:20",0.401312
"7/5/2025 16:25","HUGSF1","7/5/2025 16:20",6.6
"7/5/2025 16:25","KEPBG1","7/5/2025 16:20",0
"7/5/2025 16:25","LRSF1","7/5/2025 16:20",9.2
"7/5/2025 16:25","MBAHNTH","7/5/2025 16:20",19.4
"7/5/2025 16:25","MLSP1","7/5/2025 16:20",0.115
"7/5/2025 16:25","MLWF1","7/5/2025 16:20",16.59
"7/5/2025 16:25","PALOONA","7/5/2025 16:20",0.64
"7/5/2025 16:25","PIONEER","7/5/2025 16:20",197.5
"7/5/2025 16:25","PORTWF","7/5/2025 16:20",43.799999
"7/5/2025 16:25","REPULSE","7/5/2025 16:20",8.559091
"7/5/2025 16:25","ROWALLAN","7/5/2025 16:20",-0.006485
"7/5/2025 16:25","ROYALLA1","7/5/2025 16:20",0.156
"7/5/2025 16:25","RPCG","7/5/2025 16:20",-0.6
"7/5/2025 16:25","RUBICON","7/5/2025 16:20",0.315
"7/5/2025 16:25","SHOAL1","7/5/2025 16:20",41.43
"7/5/2025 16:25","TULLYSM1","7/5/2025 16:20",10
"7/5/2025 16:25","WAUBRAWF","7/5/2025 16:20",178.951996
"7/5/2025 16:25","WNSF1","7/5/2025 16:20",0
"7/5/2025 16:25","WOOLNTH1","7/5/2025 16:20",35.599998
"7/5/2025 16:25","YAMBUKWF","7/5/2025 16:20",15
"7/5/2025 16:25","YSWF1","7/5/2025 16:20",11
"7/5/2025 16:30","BARCSF1","7/5/2025 16:25",12.700001
"7/5/2025 16:30","BUTLERSG","7/5/2025 16:25",7.499999
"7/5/2025 16:30","BWTR1","7/5/2025 16:25",-17.090839
"7/5/2025 16:30","CAPTL_WF","7/5/2025 16:25",0
"7/5/2025 16:30","CHALLHWF","7/5/2025 16:25",20.1
"7/5/2025 16:30","CLOVER","7/5/2025 16:25",0
"7/5/2025 16:30","CLUNY","7/5/2025 16:25",6.29572
"7/5/2025 16:30","CONDONG1","7/5/2025 16:25",12.26
"7/5/2025 16:30","CULLRGWF","7/5/2025 16:25",-0.04
"7/5/2025 16:30","DIAPURWF1","7/5/2025 16:25",5.3
"7/5/2025 16:30","ERGT01","7/5/2025 16:25",0
"7/5/2025 16:30","GB01","7/5/2025 16:25",0
"7/5/2025 16:30","GERMCRK","7/5/2025 16:25",16.033001
"7/5/2025 16:30","GRIFSF1","7/5/2025 16:25",0.401312
"7/5/2025 16:30","HUGSF1","7/5/2025 16:25",6.7
"7/5/2025 16:30","KEPBG1","7/5/2025 16:25",0
"7/5/2025 16:30","LRSF1","7/5/2025 16:25",8.9
"7/5/2025 16:30","MBAHNTH","7/5/2025 16:25",17.9
"7/5/2025 16:30","MLSP1","7/5/2025 16:25",0.115
"7/5/2025 16:30","MLWF1","7/5/2025 16:25",16.709999
"7/5/2025 16:30","PALOONA","7/5/2025 16:25",0
"7/5/2025 16:30","PIONEER","7/5/2025 16:25",37.400002
"7/5/2025 16:30","PORTWF","7/5/2025 16:25",43.099998
"7/5/2025 16:30","REPULSE","7/5/2025 16:25",8.552987
"7/5/2025 16:30","ROWALLAN","7/5/2025 16:25",-0.006485
"7/5/2025 16:30","ROYALLA1","7/5/2025 16:25",0.121
"7/5/2025 16:30","RPCG","7/5/2025 16:25",-0.6
"7/5/2025 16:30","RUBICON","7/5/2025 16:25",0.18
"7/5/2025 16:30","SHOAL1","7/5/2025 16:25",41.449997
"7/5/2025 16:30","TULLYSM1","7/5/2025 16:25",10
"7/5/2025 16:30","WAUBRAWF","7/5/2025 16:25",179.757004
"7/5/2025 16:30","WNSF1","7/5/2025 16:25",0
"7/5/2025 16:30","WOOLNTH1","7/5/2025 16:25",33.73
"7/5/2025 16:30","YAMBUKWF","7/5/2025 16:25",15.7
"7/5/2025 16:30","YSWF1","7/5/2025 16:25",12.2
"7/5/2025 16:35","BARCSF1","7/5/2025 16:30",11.700001
"7/5/2025 16:35","BUTLERSG","7/5/2025 16:30",7.499999
"7/5/2025 16:35","BWTR1","7/5/2025 16:30",-19.377239
"7/5/2025 16:35","CAPTL_WF","7/5/2025 16:30",0
"7/5/2025 16:35","CHALLHWF","7/5/2025 16:30",22.599998
"7/5/2025 16:35","CLOVER","7/5/2025 16:30",0
"7/5/2025 16:35","CLUNY","7/5/2025 16:30",6.243534
"7/5/2025 16:35","CONDONG1","7/5/2025 16:30",12.3
"7/5/2025 16:35","CULLRGWF","7/5/2025 16:30",-0.05
"7/5/2025 16:35","DIAPURWF1","7/5/2025 16:30",5.3
"7/5/2025 16:35","ERGT01","7/5/2025 16:30",0
"7/5/2025 16:35","GB01","7/5/2025 16:30",0
"7/5/2025 16:35","GERMCRK","7/5/2025 16:30",15.619
"7/5/2025 16:35","GRIFSF1","7/5/2025 16:30",0.300603
"7/5/2025 16:35","HUGSF1","7/5/2025 16:30",5.9
"7/5/2025 16:35","KEPBG1","7/5/2025 16:30",0
"7/5/2025 16:35","LRSF1","7/5/2025 16:30",8.2
"7/5/2025 16:35","MBAHNTH","7/5/2025 16:30",19.799999
"7/5/2025 16:35","MLSP1","7/5/2025 16:30",0.065
"7/5/2025 16:35","MLWF1","7/5/2025 16:30",17.325001
"7/5/2025 16:35","PALOONA","7/5/2025 16:30",0
"7/5/2025 16:35","PIONEER","7/5/2025 16:30",38
"7/5/2025 16:35","PORTWF","7/5/2025 16:30",47.200001
"7/5/2025 16:35","REPULSE","7/5/2025 16:30",8.673839
"7/5/2025 16:35","ROWALLAN","7/5/2025 16:30",-0.006485
"7/5/2025 16:35","ROYALLA1","7/5/2025 16:30",0.086
"7/5/2025 16:35","RPCG","7/5/2025 16:30",-0.6
"7/5/2025 16:35","RUBICON","7/5/2025 16:30",0.18
"7/5/2025 16:35","SHOAL1","7/5/2025 16:30",41.790001
"7/5/2025 16:35","TULLYSM1","7/5/2025 16:30",10
"7/5/2025 16:35","WAUBRAWF","7/5/2025 16:30",178.882996
"7/5/2025 16:35","WNSF1","7/5/2025 16:30",0
"7/5/2025 16:35","WOOLNTH1","7/5/2025 16:30",35.409996
"7/5/2025 16:35","YAMBUKWF","7/5/2025 16:30",15.9
"7/5/2025 16:35","YSWF1","7/5/2025 16:30",11.7
"7/5/2025 16:40","BARCSF1","7/5/2025 16:35",10.9
"7/5/2025 16:40","BUTLERSG","7/5/2025 16:35",7.499999
"7/5/2025 16:40","BWTR1","7/5/2025 16:35",-19.377239
"7/5/2025 16:40","CAPTL_WF","7/5/2025 16:35",0
"7/5/2025 16:40","CHALLHWF","7/5/2025 16:35",20.799999
"7/5/2025 16:40","CLOVER","7/5/2025 16:35",0
"7/5/2025 16:40","CLUNY","7/5/2025 16:35",6.267338
"7/5/2025 16:40","CONDONG1","7/5/2025 16:35",12.14
"7/5/2025 16:40","CULLRGWF","7/5/2025 16:35",0.33
"7/5/2025 16:40","DIAPURWF1","7/5/2025 16:35",5.3
"7/5/2025 16:40","ERGT01","7/5/2025 16:35",0
"7/5/2025 16:40","GB01","7/5/2025 16:35",0
"7/5/2025 16:40","GERMCRK","7/5/2025 16:35",15.68
"7/5/2025 16:40","GRIFSF1","7/5/2025 16:35",0.199893
"7/5/2025 16:40","HUGSF1","7/5/2025 16:35",3.5
"7/5/2025 16:40","KEPBG1","7/5/2025 16:35",0
"7/5/2025 16:40","LRSF1","7/5/2025 16:35",7.5
"7/5/2025 16:40","MBAHNTH","7/5/2025 16:35",19.5
"7/5/2025 16:40","MLSP1","7/5/2025 16:35",0.065
"7/5/2025 16:40","MLWF1","7/5/2025 16:35",18.105
"7/5/2025 16:40","PALOONA","7/5/2025 16:35",0
"7/5/2025 16:40","PIONEER","7/5/2025 16:35",38.900002
"7/5/2025 16:40","PORTWF","7/5/2025 16:35",49.400002
"7/5/2025 16:40","REPULSE","7/5/2025 16:35",8.50782
"7/5/2025 16:40","ROWALLAN","7/5/2025 16:35",-0.006485
"7/5/2025 16:40","ROYALLA1","7/5/2025 16:35",0
"7/5/2025 16:40","RPCG","7/5/2025 16:35",-0.6
"7/5/2025 16:40","RUBICON","7/5/2025 16:35",0.315
"7/5/2025 16:40","SHOAL1","7/5/2025 16:35",40.91
"7/5/2025 16:40","TULLYSM1","7/5/2025 16:35",10
"7/5/2025 16:40","WAUBRAWF","7/5/2025 16:35",173.093002
"7/5/2025 16:40","WNSF1","7/5/2025 16:35",0
"7/5/2025 16:40","WOOLNTH1","7/5/2025 16:35",40.119999
"7/5/2025 16:40","YAMBUKWF","7/5/2025 16:35",17.5
"7/5/2025 16:40","YSWF1","7/5/2025 16:35",12.3
"7/5/2025 16:45","BARCSF1","7/5/2025 16:40",9.8
"7/5/2025 16:45","BUTLERSG","7/5/2025 16:40",7.499999
"7/5/2025 16:45","BWTR1","7/5/2025 16:40",-19.377239
"7/5/2025 16:45","CAPTL_WF","7/5/2025 16:40",0
"7/5/2025 16:45","CHALLHWF","7/5/2025 16:40",19.799999
"7/5/2025 16:45","CLOVER","7/5/2025 16:40",0
"7/5/2025 16:45","CLUNY","7/5/2025 16:40",6.252689
"7/5/2025 16:45","CONDONG1","7/5/2025 16:40",12.38
"7/5/2025 16:45","CULLRGWF","7/5/2025 16:40",0.03
"7/5/2025 16:45","DIAPURWF1","7/5/2025 16:40",5.3
"7/5/2025 16:45","ERGT01","7/5/2025 16:40",0
"7/5/2025 16:45","GB01","7/5/2025 16:40",0
"7/5/2025 16:45","GRIFSF1","7/5/2025 16:40",0.199893
"7/5/2025 16:45","HUGSF1","7/5/2025 16:40",1.9
"7/5/2025 16:45","KEPBG1","7/5/2025 16:40",0
"7/5/2025 16:45","LRSF1","7/5/2025 16:40",6.8
"7/5/2025 16:45","MBAHNTH","7/5/2025 16:40",20.200001
"7/5/2025 16:45","MLSP1","7/5/2025 16:40",0.015
"7/5/2025 16:45","MLWF1","7/5/2025 16:40",17.985001
"7/5/2025 16:45","PALOONA","7/5/2025 16:40",0
"7/5/2025 16:45","PIONEER","7/5/2025 16:40",38.299999
"7/5/2025 16:45","PORTWF","7/5/2025 16:40",45.200001
"7/5/2025 16:45","REPULSE","7/5/2025 16:40",8.622568
"7/5/2025 16:45","ROWALLAN","7/5/2025 16:40",-0.006485
"7/5/2025 16:45","ROYALLA1","7/5/2025 16:40",0
"7/5/2025 16:45","RPCG","7/5/2025 16:40",-0.6
"7/5/2025 16:45","RUBICON","7/5/2025 16:40",0.18
"7/5/2025 16:45","SHOAL1","7/5/2025 16:40",41.330002
"7/5/2025 16:45","TULLYSM1","7/5/2025 16:40",10
"7/5/2025 16:45","WAUBRAWF","7/5/2025 16:40",168.880005
"7/5/2025 16:45","WNSF1","7/5/2025 16:40",0
"7/5/2025 16:45","WOOLNTH1","7/5/2025 16:40",42.43
"7/5/2025 16:45","YAMBUKWF","7/5/2025 16:40",17.9
"7/5/2025 16:45","YSWF1","7/5/2025 16:40",10.5
"7/5/2025 16:50","BARCSF1","7/5/2025 16:45",8.6
"7/5/2025 16:50","BUTLERSG","7/5/2025 16:45",7.499999
"7/5/2025 16:50","BWTR1","7/5/2025 16:45",-20.749081
"7/5/2025 16:50","CAPTL_WF","7/5/2025 16:45",0
"7/5/2025 16:50","CHALLHWF","7/5/2025 16:45",14.6
"7/5/2025 16:50","CLOVER","7/5/2025 16:45",0
"7/5/2025 16:50","CLUNY","7/5/2025 16:45",6.291142
"7/5/2025 16:50","CONDONG1","7/5/2025 16:45",11.99
"7/5/2025 16:50","CULLRGWF","7/5/2025 16:45",1.1500000000000001
"7/5/2025 16:50","DIAPURWF1","7/5/2025 16:45",5.3
"7/5/2025 16:50","ERGT01","7/5/2025 16:45",0
"7/5/2025 16:50","GB01","7/5/2025 16:45",0
"7/5/2025 16:50","GERMCRK","7/5/2025 16:45",16.089001
"7/5/2025 16:50","GRIFSF1","7/5/2025 16:45",0.199893
"7/5/2025 16:50","HUGSF1","7/5/2025 16:45",2.1
"7/5/2025 16:50","KEPBG1","7/5/2025 16:45",0
"7/5/2025 16:50","LRSF1","7/5/2025 16:45",6.2
"7/5/2025 16:50","MBAHNTH","7/5/2025 16:45",17.5
"7/5/2025 16:50","MLSP1","7/5/2025 16:45",0.015
"7/5/2025 16:50","MLWF1","7/5/2025 16:45",16.875
"7/5/2025 16:50","PALOONA","7/5/2025 16:45",0
"7/5/2025 16:50","PIONEER","7/5/2025 16:45",34.799999
"7/5/2025 16:50","PORTWF","7/5/2025 16:45",46.5
"7/5/2025 16:50","REPULSE","7/5/2025 16:45",8.578622
"7/5/2025 16:50","ROWALLAN","7/5/2025 16:45",-0.006485
"7/5/2025 16:50","ROYALLA1","7/5/2025 16:45",0
"7/5/2025 16:50","RPCG","7/5/2025 16:45",-0.6
"7/5/2025 16:50","RUBICON","7/5/2025 16:45",0.315
"7/5/2025 16:50","SHOAL1","7/5/2025 16:45",41.169998
"7/5/2025 16:50","TULLYSM1","7/5/2025 16:45",50
"7/5/2025 16:50","WAUBRAWF","7/5/2025 16:45",166.837006
"7/5/2025 16:50","WNSF1","7/5/2025 16:45",0
"7/5/2025 16:50","WOOLNTH1","7/5/2025 16:45",42.299999
"7/5/2025 16:50","YAMBUKWF","7/5/2025 16:45",17.9
"7/5/2025 16:50","YSWF1","7/5/2025 16:45",10.6
"7/5/2025 16:55","BARCSF1","7/5/2025 16:50",7.7
"7/5/2025 16:55","BUTLERSG","7/5/2025 16:50",7.499999
"7/5/2025 16:55","BWTR1","7/5/2025 16:50",-20.348961
"7/5/2025 16:55","CAPTL_WF","7/5/2025 16:50",0
"7/5/2025 16:55","CHALLHWF","7/5/2025 16:50",15.4
"7/5/2025 16:55","CLOVER","7/5/2025 16:50",0
"7/5/2025 16:55","CLUNY","7/5/2025 16:50",6.281987
"7/5/2025 16:55","CONDONG1","7/5/2025 16:50",12.49
"7/5/2025 16:55","CULLRGWF","7/5/2025 16:50",0.26
"7/5/2025 16:55","DIAPURWF1","7/5/2025 16:50",5.3
"7/5/2025 16:55","ERGT01","7/5/2025 16:50",0
"7/5/2025 16:55","GB01","7/5/2025 16:50",0
"7/5/2025 16:55","GERMCRK","7/5/2025 16:50",15.052
"7/5/2025 16:55","GRIFSF1","7/5/2025 16:50",0.199893
"7/5/2025 16:55","HUGSF1","7/5/2025 16:50",3.9
"7/5/2025 16:55","KEPBG1","7/5/2025 16:50",0
"7/5/2025 16:55","LRSF1","7/5/2025 16:50",5.5
"7/5/2025 16:55","MBAHNTH","7/5/2025 16:50",20.4
"7/5/2025 16:55","MLSP1","7/5/2025 16:50",0.015
"7/5/2025 16:55","MLWF1","7/5/2025 16:50",17.34
"7/5/2025 16:55","PALOONA","7/5/2025 16:50",0
"7/5/2025 16:55","PIONEER","7/5/2025 16:50",37
"7/5/2025 16:55","PORTWF","7/5/2025 16:50",48.200001
"7/5/2025 16:55","REPULSE","7/5/2025 16:50",8.781261
"7/5/2025 16:55","ROWALLAN","7/5/2025 16:50",-0.032425
"7/5/2025 16:55","ROYALLA1","7/5/2025 16:50",0
"7/5/2025 16:55","RPCG","7/5/2025 16:50",-0.6
"7/5/2025 16:55","RUBICON","7/5/2025 16:50",0.315
